"taxa_id" "W" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6"
"394" "1940652" Inf TRUE TRUE TRUE TRUE
"395" "1257147" Inf TRUE TRUE TRUE TRUE
"396" "71600" Inf TRUE TRUE TRUE TRUE
"397" "50932" Inf TRUE TRUE TRUE TRUE
"398" "1217826" Inf TRUE TRUE TRUE TRUE
"399" "39416" Inf TRUE TRUE TRUE TRUE
"400" "337075" Inf TRUE TRUE TRUE TRUE
"401" "1174673" Inf TRUE TRUE TRUE TRUE
"402" "13348" Inf TRUE TRUE TRUE TRUE
"403" "13349" Inf TRUE TRUE TRUE TRUE
"404" "47236" Inf TRUE TRUE TRUE TRUE
"405" "383872" Inf TRUE TRUE TRUE TRUE
"406" "47238" Inf TRUE TRUE TRUE TRUE
"407" "4930" Inf TRUE TRUE TRUE TRUE
"408" "27291" Inf TRUE TRUE TRUE TRUE
"409" "1987369" Inf TRUE TRUE TRUE TRUE
"410" "114524" Inf TRUE TRUE TRUE TRUE
"411" "27292" Inf TRUE TRUE TRUE TRUE
"412" "1080349" Inf TRUE TRUE TRUE TRUE
"413" "4931" Inf TRUE TRUE TRUE TRUE
"414" "706196" Inf TRUE TRUE TRUE TRUE
"415" "28985" Inf TRUE TRUE TRUE TRUE
"416" "4911" Inf TRUE TRUE TRUE TRUE
"417" "48254" Inf TRUE TRUE TRUE TRUE
"418" "4950" Inf TRUE TRUE TRUE TRUE
"419" "45285" Inf TRUE TRUE TRUE TRUE
"420" "33169" Inf TRUE TRUE TRUE TRUE
"421" "45286" Inf TRUE TRUE TRUE TRUE
"422" "113608" Inf TRUE TRUE TRUE TRUE
"423" "1071379" Inf TRUE TRUE TRUE TRUE
"424" "27288" Inf TRUE TRUE TRUE TRUE
"425" "27289" Inf TRUE TRUE TRUE TRUE
"426" "4953" Inf TRUE TRUE TRUE TRUE
"427" "4956" Inf TRUE TRUE TRUE TRUE
"428" "1365886" Inf TRUE TRUE TRUE TRUE
"429" "4954" Inf TRUE TRUE TRUE TRUE
"430" "381046" Inf TRUE TRUE TRUE TRUE
"431" "1245769" Inf TRUE TRUE TRUE TRUE
"432" "588726" Inf TRUE TRUE TRUE TRUE
"433" "432096" Inf TRUE TRUE TRUE TRUE
"434" "34358" Inf TRUE TRUE TRUE TRUE
"435" "5478" Inf TRUE TRUE TRUE TRUE
"436" "566037" Inf TRUE TRUE TRUE TRUE
"437" "36033" Inf TRUE TRUE TRUE TRUE
"438" "42260" Inf TRUE TRUE TRUE TRUE
"439" "1535326" Inf TRUE TRUE TRUE TRUE
"440" "5476" Inf TRUE TRUE TRUE TRUE
"441" "5482" Inf TRUE TRUE TRUE TRUE
"442" "42374" Inf TRUE TRUE TRUE TRUE
"443" "273371" Inf TRUE TRUE TRUE TRUE
"444" "5479" Inf TRUE TRUE TRUE TRUE
"445" "497108" Inf TRUE TRUE TRUE TRUE
"446" "273372" Inf TRUE TRUE TRUE TRUE
"447" "36914" Inf TRUE TRUE TRUE TRUE
"448" "717741" Inf TRUE TRUE TRUE TRUE
"449" "717740" Inf TRUE TRUE TRUE TRUE
"450" "4958" Inf TRUE TRUE TRUE TRUE
"451" "4959" Inf TRUE TRUE TRUE TRUE
"452" "58627" Inf TRUE TRUE TRUE TRUE
"453" "4924" Inf TRUE TRUE TRUE TRUE
"454" "1788519" Inf TRUE TRUE TRUE TRUE
"455" "4920" Inf TRUE TRUE TRUE TRUE
"456" "45609" Inf TRUE TRUE TRUE TRUE
"457" "4929" Inf TRUE TRUE TRUE TRUE
"458" "340170" Inf TRUE TRUE TRUE TRUE
"459" "2315449" Inf TRUE TRUE TRUE TRUE
"460" "46583" Inf TRUE TRUE TRUE TRUE
"461" "5493" Inf TRUE TRUE TRUE TRUE
"462" "45354" Inf TRUE TRUE TRUE TRUE
"463" "498019" Inf TRUE TRUE TRUE TRUE
"464" "45357" Inf TRUE TRUE TRUE TRUE
"465" "1231522" Inf TRUE TRUE TRUE TRUE
"466" "418784" Inf TRUE TRUE TRUE TRUE
"467" "36911" Inf TRUE TRUE TRUE TRUE
"468" "27320" Inf TRUE TRUE TRUE TRUE
"469" "2163413" Inf TRUE TRUE TRUE TRUE
"470" "27322" Inf TRUE TRUE TRUE TRUE
"471" "2576851" Inf TRUE TRUE TRUE TRUE
"472" "353897" Inf TRUE TRUE TRUE TRUE
"473" "599737" Inf TRUE TRUE TRUE TRUE
"474" "4927" Inf TRUE TRUE TRUE TRUE
"475" "1041607" Inf TRUE TRUE TRUE TRUE
"476" "604195" Inf TRUE TRUE TRUE TRUE
"477" "4903" Inf TRUE TRUE TRUE TRUE
"478" "36022" Inf TRUE TRUE TRUE TRUE
"479" "1004253" Inf TRUE TRUE TRUE TRUE
"480" "36016" Inf TRUE TRUE TRUE TRUE
"481" "460517" Inf TRUE TRUE TRUE TRUE
"482" "460519" Inf TRUE TRUE TRUE TRUE
"483" "4922" Inf TRUE TRUE TRUE TRUE
"484" "4943" Inf TRUE TRUE TRUE TRUE
"485" "1725355" Inf TRUE TRUE TRUE TRUE
"486" "4944" Inf TRUE TRUE TRUE TRUE
"487" "5481" Inf TRUE TRUE TRUE TRUE
"488" "312227" Inf TRUE TRUE TRUE TRUE
"489" "317047" Inf TRUE TRUE TRUE TRUE
"490" "644527" Inf TRUE TRUE TRUE TRUE
"491" "4952" Inf TRUE TRUE TRUE TRUE
"492" "444778" Inf TRUE TRUE TRUE TRUE
"493" "2606893" Inf TRUE TRUE TRUE TRUE
"494" "1173061" Inf TRUE TRUE TRUE TRUE
"495" "4919" Inf TRUE TRUE TRUE TRUE
"496" "4909" Inf TRUE TRUE TRUE TRUE
"497" "4926" Inf TRUE TRUE TRUE TRUE
"498" "461281" Inf TRUE TRUE TRUE TRUE
"499" "1005962" Inf TRUE TRUE TRUE TRUE
"500" "460523" Inf TRUE TRUE TRUE TRUE
"501" "310468" Inf TRUE TRUE TRUE TRUE
"502" "45607" Inf TRUE TRUE TRUE TRUE
"503" "796027" Inf TRUE TRUE TRUE TRUE
"504" "409370" Inf TRUE TRUE TRUE TRUE
"505" "54195" Inf TRUE TRUE TRUE TRUE
